Tool,Rate 1,Rate 2
AMBUR,0.392276502,0.392276502
AMBUR,0.39102596,0.39102596
AMBUR,0.388524875,0.388524875
AMBUR,0.387274332,0.387274332
AMBUR,0.38602379,0.38602379
AMBUR,0.384773247,0.384773247
AMBUR,0.383522705,0.383522705
AMBUR,0.382272162,0.382272162
AMBUR,0.379771077,0.379771077
AMBUR,0.378520535,0.378520535
AMBUR,0.377269992,0.377269992
AMBUR,0.37601945,0.37601945
AMBUR,0.375059549,0.375059549
AMBUR,0.373767682,0.373767682
AMBUR,0.371183946,0.371183946
AMBUR,0.369892078,0.369892078
AMBUR,0.36860021,0.36860021
AMBUR,0.367308343,0.367308343
AMBUR,0.366016475,0.366016475
AMBUR,0.364724607,0.364724607
AMBUR,0.362140871,0.362140871
AMBUR,0.360849004,0.360849004
AMBUR,0.360403482,0.360403482
AMBUR,0.361438742,0.361438742
AMBUR,0.363509264,0.363509264
AMBUR,0.364544524,0.364544524
AMBUR,0.365579785,0.365579785
AMBUR,0.366615046,0.366615046
AMBUR,0.367650306,0.367650306
AMBUR,0.368685567,0.368685567
AMBUR,0.370756088,0.370756088
AMBUR,0.372826609,0.372826609
AMBUR,0.37386187,0.37386187
AMBUR,0.374639549,0.374639549
AMBUR,0.375234558,0.375234558
AMBUR,0.376424574,0.376424574
AMBUR,0.377019583,0.377019583
AMBUR,0.377614591,0.377614591
AMBUR,0.378209599,0.378209599
AMBUR,0.378804608,0.378804608
AMBUR,0.379399616,0.379399616
AMBUR,0.380589633,0.380589633
AMBUR,0.381184641,0.381184641
AMBUR,0.38177965,0.38177965
AMBUR,0.382374658,0.382374658
AMBUR,0.382969666,0.382969666
AMBUR,0.383564675,0.383564675
AMBUR,0.384159683,0.384159683
AMBUR,0.384754691,0.384754691
AMBUR,0.3853497,0.3853497
AMBUR,0.385944708,0.385944708
AMBUR,0.386539716,0.386539716
AMBUR,0.387729733,0.387729733
AMBUR,0.39086002,0.39086002
AMBUR,0.393040799,0.393040799
AMBUR,0.394003054,0.394003054
AMBUR,0.393171503,0.393171503
AMBUR,0.3915084,0.3915084
AMBUR,0.392246171,0.392246171
AMBUR,0.393725519,0.393725519
AMBUR,0.395204867,0.395204867
AMBUR,0.396684215,0.396684215
AMBUR,0.398163563,0.398163563
AMBUR,0.40112226,0.40112226
AMBUR,0.402601608,0.402601608
AMBUR,0.404080956,0.404080956
AMBUR,0.405560304,0.405560304
AMBUR,0.407039652,0.407039652
AMBUR,0.408519,0.408519
AMBUR,0.409998348,0.409998348
AMBUR,0.411477696,0.411477696
AMBUR,0.412957045,0.412957045
AMBUR,0.414436393,0.414436393
AMBUR,0.415915741,0.415915741
AMBUR,0.418874437,0.418874437
AMBUR,0.421833133,0.421833133
AMBUR,0.423312481,0.423312481
AMBUR,0.42479183,0.42479183
AMBUR,0.426271178,0.426271178
AMBUR,0.429229874,0.429229874
AMBUR,0.430709222,0.430709222
AMBUR,0.43218857,0.43218857
AMBUR,0.433667918,0.433667918
AMBUR,0.435147266,0.435147266
AMBUR,0.436626614,0.436626614
AMBUR,0.439585311,0.439585311
AMBUR,0.441064659,0.441064659
AMBUR,0.442544007,0.442544007
AMBUR,0.444023355,0.444023355
AMBUR,0.445502703,0.445502703
AMBUR,0.446982051,0.446982051
AMBUR,0.448461399,0.448461399
AMBUR,0.449940748,0.449940748
AMBUR,0.451420096,0.451420096
AMBUR,0.452899444,0.452899444
AMBUR,0.454378792,0.454378792
AMBUR,0.457337488,0.457337488
AMBUR,0.453697966,0.453697966
AMBUR,0.452120311,0.452120311
AMBUR,0.450698449,0.450698449
AMBUR,0.449276586,0.449276586
AMBUR,0.446432862,0.446432862
AMBUR,0.445011,0.445011
AMBUR,0.443589137,0.443589137
AMBUR,0.442167275,0.442167275
AMBUR,0.440745413,0.440745413
AMBUR,0.43932355,0.43932355
AMBUR,0.436479826,0.436479826
AMBUR,0.435057963,0.435057963
AMBUR,0.433636101,0.433636101
AMBUR,0.432214239,0.432214239
AMBUR,0.430792376,0.430792376
AMBUR,0.429370514,0.429370514
AMBUR,0.427948652,0.427948652
AMBUR,0.42652679,0.42652679
AMBUR,0.425104927,0.425104927
AMBUR,0.423683065,0.423683065
AMBUR,0.422261203,0.422261203
AMBUR,0.419417478,0.419417478
AMBUR,0.416573753,0.416573753
AMBUR,0.415151891,0.415151891
AMBUR,0.413730029,0.413730029
AMBUR,0.412308166,0.412308166
AMBUR,0.409464442,0.409464442
AMBUR,0.40804258,0.40804258
AMBUR,0.406620717,0.406620717
AMBUR,0.405198855,0.405198855
AMBUR,0.403776993,0.403776993
AMBUR,0.40235513,0.40235513
AMBUR,0.399511406,0.399511406
AMBUR,0.398089544,0.398089544
AMBUR,0.396667681,0.396667681
AMBUR,0.395245819,0.395245819
AMBUR,0.393823957,0.393823957
AMBUR,0.392402094,0.392402094
AMBUR,0.38955837,0.38955837
AMBUR,0.388136507,0.388136507
AMBUR,0.386714645,0.386714645
AMBUR,0.385292783,0.385292783
AMBUR,0.383870921,0.383870921
AMBUR,0.382449058,0.382449058
AMBUR,0.379605334,0.379605334
AMBUR,0.378183471,0.378183471
AMBUR,0.376761609,0.376761609
AMBUR,0.375339747,0.375339747
AMBUR,0.372496022,0.372496022
AMBUR,0.37107416,0.37107416
AMBUR,0.369652297,0.369652297
AMBUR,0.368230435,0.368230435
AMBUR,0.366808573,0.366808573
AMBUR,0.36538671,0.36538671
AMBUR,0.362542986,0.362542986
AMBUR,0.359345782,0.359345782
AMBUR,0.353197564,0.353197564
AMBUR,0.347049345,0.347049345
AMBUR,0.340901127,0.340901127
AMBUR,0.328604691,0.328604691
AMBUR,0.322456472,0.322456472
AMBUR,0.316308254,0.316308254
AMBUR,0.310160036,0.310160036
AMBUR,0.304011818,0.304011818
AMBUR,0.297863599,0.297863599
AMBUR,0.285567163,0.285567163
AMBUR,0.279418945,0.279418945
AMBUR,0.273270726,0.273270726
AMBUR,0.267122508,0.267122508
AMBUR,0.254826071,0.254826071
AMBUR,0.242529635,0.242529635
AMBUR,0.236381417,0.236381417
AMBUR,0.230233199,0.230233199
AMBUR,0.22408498,0.22408498
AMBUR,0.211788544,0.211788544
AMBUR,0.199492107,0.199492107
AMBUR,0.193343889,0.193343889
AMBUR,0.187195671,0.187195671
AMBUR,0.181047453,0.181047453
AMBUR,0.168763388,0.168763388
AMBUR,0.162633085,0.162633085
AMBUR,0.156502782,0.156502782
AMBUR,0.150372479,0.150372479
AMBUR,0.144242176,0.144242176
AMBUR,0.138111873,0.138111873
AMBUR,0.130808067,0.130808067
AMBUR,0.13498981,0.13498981
AMBUR,0.139171554,0.139171554
AMBUR,0.141262426,0.141262426
AMBUR,0.143353298,0.143353298
AMBUR,0.14544417,0.14544417
AMBUR,0.149625914,0.149625914
AMBUR,0.151716786,0.151716786
AMBUR,0.153807658,0.153807658
AMBUR,0.15589853,0.15589853
AMBUR,0.160080274,0.160080274
AMBUR,0.164262018,0.164262018
AMBUR,0.16635289,0.16635289
AMBUR,0.168291586,0.168291586
AMBUR,0.1700322,0.1700322
AMBUR,0.173513428,0.173513428
AMBUR,0.175254042,0.175254042
AMBUR,0.176994655,0.176994655
AMBUR,0.178735269,0.178735269
AMBUR,0.180475883,0.180475883
AMBUR,0.182216497,0.182216497
AMBUR,0.185697725,0.185697725
AMBUR,0.189178953,0.189178953
AMBUR,0.190919566,0.190919566
AMBUR,0.19266018,0.19266018
AMBUR,0.194400794,0.194400794
AMBUR,0.197882022,0.197882022
AMBUR,0.199622636,0.199622636
AMBUR,0.20136325,0.20136325
AMBUR,0.20195976,0.20195976
AMBUR,0.197208986,0.197208986
AMBUR,0.192458213,0.192458213
AMBUR,0.190082826,0.190082826
AMBUR,0.187707439,0.187707439
AMBUR,0.185332052,0.185332052
AMBUR,0.180581279,0.180581279
AMBUR,0.178205892,0.178205892
AMBUR,0.175830505,0.175830505
AMBUR,0.173455118,0.173455118
AMBUR,0.171079731,0.171079731
AMBUR,0.168704345,0.168704345
AMBUR,0.163953571,0.163953571
AMBUR,0.159202797,0.159202797
AMBUR,0.15682741,0.15682741
AMBUR,0.154452024,0.154452024
AMBUR,0.152076637,0.152076637
AMBUR,0.147325863,0.147325863
AMBUR,0.144950476,0.144950476
AMBUR,0.142575089,0.142575089
AMBUR,0.140199703,0.140199703
AMBUR,0.135448929,0.135448929
AMBUR,0.130698155,0.130698155
AMBUR,0.128322768,0.128322768
AMBUR,0.125947382,0.125947382
AMBUR,0.123571995,0.123571995
AMBUR,0.118821221,0.118821221
AMBUR,0.114255688,0.114255688
AMBUR,0.112007165,0.112007165
AMBUR,0.109758641,0.109758641
AMBUR,0.107510118,0.107510118
AMBUR,0.103013071,0.103013071
AMBUR,0.098516024,0.098516024
AMBUR,0.0962675,0.0962675
AMBUR,0.094018977,0.094018977
AMBUR,0.091770454,0.091770454
AMBUR,0.087273407,0.087273407
AMBUR,0.085024883,0.085024883
AMBUR,0.08277636,0.08277636
AMBUR,0.080527837,0.080527837
AMBUR,0.078279313,0.078279313
AMBUR,0.07603079,0.07603079
AMBUR,0.072957776,0.072957776
AMBUR,0.071975582,0.071975582
AMBUR,0.070993389,0.070993389
AMBUR,0.070011196,0.070011196
AMBUR,0.068046809,0.068046809
AMBUR,0.067064615,0.067064615
AMBUR,0.066082422,0.066082422
AMBUR,0.065100228,0.065100228
AMBUR,0.065877077,0.065877077
AMBUR,0.066971453,0.066971453
AMBUR,0.069160204,0.069160204
AMBUR,0.071348955,0.071348955
AMBUR,0.07244333,0.07244333
AMBUR,0.073537706,0.073537706
AMBUR,0.074632081,0.074632081
AMBUR,0.076820832,0.076820832
AMBUR,0.079009583,0.079009583
AMBUR,0.080103959,0.080103959
AMBUR,0.081198334,0.081198334
AMBUR,0.08229271,0.08229271
AMBUR,0.084481461,0.084481461
AMBUR,0.085575836,0.085575836
AMBUR,0.086670212,0.086670212
AMBUR,0.087764587,0.087764587
AMBUR,0.089953338,0.089953338
AMBUR,0.092142089,0.092142089
AMBUR,0.093236465,0.093236465
AMBUR,0.09433084,0.09433084
AMBUR,0.095425216,0.095425216
AMBUR,0.097613967,0.097613967
AMBUR,0.099802718,0.099802718
AMBUR,0.100897093,0.100897093
AMBUR,0.101991469,0.101991469
AMBUR,0.103085844,0.103085844
AMBUR,0.105274595,0.105274595
AMBUR,0.106368971,0.106368971
AMBUR,0.107463347,0.107463347
AMBUR,0.108557722,0.108557722
AMBUR,0.109652098,0.109652098
AMBUR,0.110746473,0.110746473
AMBUR,0.112935224,0.112935224
AMBUR,0.1140296,0.1140296
AMBUR,0.115123975,0.115123975
AMBUR,0.116218351,0.116218351
AMBUR,0.117312726,0.117312726
AMBUR,0.118334538,0.118334538
AMBUR,0.120224254,0.120224254
AMBUR,0.122113969,0.122113969
AMBUR,0.123058827,0.123058827
AMBUR,0.122832851,0.122832851
AMBUR,0.12257834,0.12257834
AMBUR,0.122451085,0.122451085
AMBUR,0.122323829,0.122323829
AMBUR,0.122196573,0.122196573
AMBUR,0.121942063,0.121942063
AMBUR,0.121687552,0.121687552
AMBUR,0.121560296,0.121560296
AMBUR,0.121433041,0.121433041
AMBUR,0.121305785,0.121305785
AMBUR,0.121051274,0.121051274
AMBUR,0.120924019,0.120924019
AMBUR,0.120796763,0.120796763
AMBUR,0.120669508,0.120669508
AMBUR,0.120542252,0.120542252
AMBUR,0.119102621,0.119102621
AMBUR,0.114678975,0.114678975
AMBUR,0.110255329,0.110255329
AMBUR,0.108043505,0.108043505
AMBUR,0.103619859,0.103619859
AMBUR,0.099196212,0.099196212
AMBUR,0.096984389,0.096984389
AMBUR,0.094772565,0.094772565
AMBUR,0.092560742,0.092560742
AMBUR,0.088137096,0.088137096
AMBUR,0.083713449,0.083713449
AMBUR,0.081501626,0.081501626
AMBUR,0.079289803,0.079289803
AMBUR,0.07707798,0.07707798
AMBUR,0.072654333,0.072654333
AMBUR,0.07044251,0.07044251
AMBUR,0.068230686,0.068230686
AMBUR,0.066018863,0.066018863
AMBUR,0.06380704,0.06380704
AMBUR,0.061595217,0.061595217
AMBUR,0.05717157,0.05717157
AMBUR,0.052747924,0.052747924
AMBUR,0.050536101,0.050536101
AMBUR,0.046112454,0.046112454
AMBUR,0.064572317,0.064572317
AMBUR,0.065306845,0.065306845
AMBUR,0.066041374,0.066041374
AMBUR,0.066775902,0.066775902
AMBUR,0.068244959,0.068244959
AMBUR,0.069714016,0.069714016
AMBUR,0.070448545,0.070448545
AMBUR,0.071183074,0.071183074
AMBUR,0.071917602,0.071917602
AMBUR,0.073386659,0.073386659
AMBUR,0.074121188,0.074121188
AMBUR,0.074855717,0.074855717
AMBUR,0.075590245,0.075590245
AMBUR,0.077059302,0.077059302
AMBUR,0.078528359,0.078528359
AMBUR,0.079262888,0.079262888
AMBUR,0.079997417,0.079997417
AMBUR,0.080731945,0.080731945
AMBUR,0.080671899,0.080671899
AMBUR,0.075856816,0.075856816
AMBUR,0.071036913,0.071036913
AMBUR,0.06621701,0.06621701
AMBUR,0.061397106,0.061397106
AMBUR,0.056577203,0.056577203
AMBUR,0.046937397,0.046937397
AMBUR,0.037297591,0.037297591
AMBUR,0.032477687,0.032477687
AMBUR,0.027657784,0.027657784
AMBUR,0.022837881,0.022837881
AMBUR,0.013198075,0.013198075
AMBUR,0.008378171,0.008378171
AMBUR,0.003558268,0.003558268
AMBUR,0.001261635,0.001261635
AMBUR,0.010901442,0.010901442
AMBUR,0.020541248,0.020541248
AMBUR,0.025361151,0.025361151
AMBUR,0.030181054,0.030181054
AMBUR,0.035000958,0.035000958
AMBUR,0.044640764,0.044640764
AMBUR,0.054280571,0.054280571
AMBUR,0.059100474,0.059100474
AMBUR,0.063920377,0.063920377
AMBUR,0.06874028,0.06874028
AMBUR,0.078380086,0.078380086
AMBUR,0.088019893,0.088019893
AMBUR,0.092839796,0.092839796
AMBUR,0.097659699,0.097659699
AMBUR,0.101229676,0.101229676
AMBUR,0.103030011,0.103030011
AMBUR,0.103930178,0.103930178
AMBUR,0.104830345,0.104830345
AMBUR,0.105730512,0.105730512
AMBUR,0.10663068,0.10663068
AMBUR,0.107530847,0.107530847
AMBUR,0.109331182,0.109331182
AMBUR,0.110231349,0.110231349
AMBUR,0.111131516,0.111131516
AMBUR,0.111415593,0.111415593
AMBUR,0.111301287,0.111301287
AMBUR,0.111186981,0.111186981
AMBUR,0.111129829,0.111129829
AMBUR,0.111072676,0.111072676
AMBUR,0.111015523,0.111015523
AMBUR,0.110901217,0.110901217
AMBUR,0.110786912,0.110786912
AMBUR,0.110729759,0.110729759
AMBUR,0.110672606,0.110672606
AMBUR,0.110615453,0.110615453
AMBUR,0.110501147,0.110501147
AMBUR,0.110386842,0.110386842
AMBUR,0.110329689,0.110329689
AMBUR,0.110272536,0.110272536
AMBUR,0.110215383,0.110215383
AMBUR,0.110101078,0.110101078
AMBUR,0.031786491,0.031786491
AMBUR,0.033106612,0.033106612
AMBUR,0.033766673,0.033766673
AMBUR,0.034426734,0.034426734
AMBUR,0.035086795,0.035086795
AMBUR,0.036406916,0.036406916
AMBUR,0.037727037,0.037727037
AMBUR,0.038387098,0.038387098
AMBUR,0.039047158,0.039047158
AMBUR,0.039707219,0.039707219
AMBUR,0.04102734,0.04102734
AMBUR,0.041687401,0.041687401
AMBUR,0.042347462,0.042347462
AMBUR,0.043007522,0.043007522
AMBUR,0.043667583,0.043667583
AMBUR,0.044327644,0.044327644
AMBUR,0.045647765,0.045647765
AMBUR,0.046967886,0.046967886
AMBUR,0.047627947,0.047627947
AMBUR,0.043841713,0.043841713
AMBUR,0.035791214,0.035791214
AMBUR,0.031765965,0.031765965
AMBUR,0.027740716,0.027740716
AMBUR,0.023715467,0.023715467
AMBUR,0.015664969,0.015664969
AMBUR,0.007614471,0.007614471
AMBUR,0.003589221,0.003589221
AMBUR,0.000436028,0.000436028
AMBUR,0.004461277,0.004461277
AMBUR,0.012511775,0.012511775
AMBUR,0.016293872,0.016293872
AMBUR,0.017770875,0.017770875
AMBUR,0.019247877,0.019247877
AMBUR,0.02072488,0.02072488
AMBUR,0.022201882,0.022201882
AMBUR,0.025155887,0.025155887
AMBUR,0.028109892,0.028109892
AMBUR,0.029586894,0.029586894
AMBUR,0.032540899,0.032540899
AMBUR,0.035494904,0.035494904
AMBUR,0.036971907,0.036971907
AMBUR,0.038448909,0.038448909
AMBUR,0.097453711,0.097453711
AMBUR,0.099484361,0.099484361
AMBUR,0.101515012,0.101515012
AMBUR,0.105576312,0.105576312
AMBUR,0.109637613,0.109637613
AMBUR,0.111668264,0.111668264
AMBUR,0.113698914,0.113698914
AMBUR,0.115729564,0.115729564
AMBUR,0.119790865,0.119790865
AMBUR,0.123852166,0.123852166
AMBUR,0.125882816,0.125882816
AMBUR,0.127913467,0.127913467
AMBUR,0.129944117,0.129944117
AMBUR,0.134005418,0.134005418
AMBUR,0.136036068,0.136036068
AMBUR,0.138066718,0.138066718
AMBUR,0.13779159,0.13779159
AMBUR,0.13509942,0.13509942
AMBUR,0.13240725,0.13240725
AMBUR,0.131061166,0.131061166
AMBUR,0.129708425,0.129708425
AMBUR,0.128308985,0.128308985
AMBUR,0.125510104,0.125510104
AMBUR,0.122711224,0.122711224
AMBUR,0.121311784,0.121311784
AMBUR,0.119912343,0.119912343
AMBUR,0.118512903,0.118512903
AMBUR,0.115714023,0.115714023
AMBUR,0.112915142,0.112915142
AMBUR,0.111515702,0.111515702
AMBUR,0.110116262,0.110116262
AMBUR,0.108716821,0.108716821
AMBUR,0.105917941,0.105917941
AMBUR,0.10311906,0.10311906
AMBUR,0.10171962,0.10171962
AMBUR,0.09892074,0.09892074
AMBUR,0.096121859,0.096121859
AMBUR,0.094722419,0.094722419
AMBUR,0.093322979,0.093322979
AMBUR,0.091923539,0.091923539
AMBUR,0.089124658,0.089124658
AMBUR,0.060391719,0.060391719
AMBUR,0.058976379,0.058976379
AMBUR,0.05826871,0.05826871
AMBUR,0.05685337,0.05685337
AMBUR,0.055438031,0.055438031
AMBUR,0.054730361,0.054730361
AMBUR,0.054022691,0.054022691
AMBUR,0.053315022,0.053315022
AMBUR,0.05363681,0.05363681
AMBUR,0.054352833,0.054352833
AMBUR,0.054710845,0.054710845
AMBUR,0.055068856,0.055068856
AMBUR,0.055426868,0.055426868
AMBUR,0.056142891,0.056142891
AMBUR,0.056500902,0.056500902
AMBUR,0.056858913,0.056858913
AMBUR,0.057216925,0.057216925
AMBUR,0.057932948,0.057932948
AMBUR,0.058648971,0.058648971
AMBUR,0.059364994,0.059364994
AMBUR,0.059723005,0.059723005
AMBUR,0.060439028,0.060439028
AMBUR,0.061155051,0.061155051
AMBUR,0.061513063,0.061513063
AMBUR,0.061871074,0.061871074
AMBUR,0.062229086,0.062229086
AMBUR,0.062945109,0.062945109
AMBUR,0.063661132,0.063661132
AMBUR,0.064019143,0.064019143
AMBUR,0.064377154,0.064377154
AMBUR,0.130817847,0.130817847
AMBUR,0.133139023,0.133139023
AMBUR,0.135460198,0.135460198
AMBUR,0.137781373,0.137781373
AMBUR,0.142423724,0.142423724
AMBUR,0.144744899,0.144744899
AMBUR,0.147066074,0.147066074
AMBUR,0.149387249,0.149387249
AMBUR,0.1540296,0.1540296
AMBUR,0.15867195,0.15867195
AMBUR,0.163314301,0.163314301
AMBUR,0.165635476,0.165635476
AMBUR,0.170277826,0.170277826
AMBUR,0.171873674,0.171873674
AMBUR,0.172237656,0.172237656
AMBUR,0.172601638,0.172601638
AMBUR,0.172965619,0.172965619
AMBUR,0.170664133,0.170664133
AMBUR,0.160989346,0.160989346
AMBUR,0.156151952,0.156151952
AMBUR,0.151314558,0.151314558
AMBUR,0.146477165,0.146477165
AMBUR,0.136802377,0.136802377
AMBUR,0.131964983,0.131964983
AMBUR,0.12712759,0.12712759
AMBUR,0.122290196,0.122290196
AMBUR,0.117452802,0.117452802
AMBUR,0.112615409,0.112615409
AMBUR,0.102940621,0.102940621
AMBUR,0.008248739,0.008248739
AMBUR,0.015002597,0.015002597
AMBUR,0.01479892,0.01479892
AMBUR,0.011317512,0.011317512
AMBUR,0.007836105,0.007836105
AMBUR,0.006095401,0.006095401
AMBUR,0.004354697,0.004354697
AMBUR,0.002613994,0.002613994
AMBUR,0.000936426,0.000936426
AMBUR,0.004660325,0.004660325
AMBUR,0.006522275,0.006522275
AMBUR,0.008384225,0.008384225
AMBUR,0.010246175,0.010246175
AMBUR,0.013970074,0.013970074
AMBUR,0.015832024,0.015832024
AMBUR,0.017693974,0.017693974
AMBUR,0.019555924,0.019555924
AMBUR,0.021417874,0.021417874
AMBUR,0.023279823,0.023279823
AMBUR,0.027003723,0.027003723
AMBUR,0.030727623,0.030727623
AMBUR,0.032589573,0.032589573
AMBUR,0.034451522,0.034451522
AMBUR,0.036313472,0.036313472
AMBUR,0.040037372,0.040037372
AMBUR,0.041899322,0.041899322
AMBUR,0.077957854,0.077957854
AMBUR,0.07901048,0.07901048
AMBUR,0.078009719,0.078009719
AMBUR,0.076008197,0.076008197
AMBUR,0.074006676,0.074006676
AMBUR,0.072005154,0.072005154
AMBUR,0.071004394,0.071004394
AMBUR,0.069002872,0.069002872
AMBUR,0.067001351,0.067001351
AMBUR,0.06600059,0.06600059
AMBUR,0.064999829,0.064999829
AMBUR,0.063999068,0.063999068
AMBUR,0.061997547,0.061997547
AMBUR,0.059996025,0.059996025
AMBUR,0.058995265,0.058995265
AMBUR,0.057994504,0.057994504
AMBUR,0.056993743,0.056993743
AMBUR,0.054992222,0.054992222
AMBUR,0.0529907,0.0529907
AMBUR,0.049988418,0.049988418
AMBUR,0.047986896,0.047986896
AMBUR,0.091203378,0.091203378
AMBUR,0.102022106,0.102022106
AMBUR,0.112373814,0.112373814
AMBUR,0.117549668,0.117549668
AMBUR,0.127901376,0.127901376
AMBUR,0.138253084,0.138253084
AMBUR,0.148604792,0.148604792
AMBUR,0.153780646,0.153780646
AMBUR,0.164132354,0.164132354
AMBUR,0.174484063,0.174484063
AMBUR,0.179659916,0.179659916
AMBUR,0.182268858,0.182268858
AMBUR,0.182809533,0.182809533
AMBUR,0.183735331,0.183735331
AMBUR,0.178112264,0.178112264
AMBUR,0.172489197,0.172489197
AMBUR,0.169677664,0.169677664
AMBUR,0.163026043,0.163026043
AMBUR,0.154271454,0.154271454
AMBUR,0.14989416,0.14989416
AMBUR,0.141139572,0.141139572
AMBUR,0.070326594,0.070326594
AMBUR,0.068536654,0.068536654
AMBUR,0.065797116,0.065797116
AMBUR,0.063073786,0.063073786
AMBUR,0.060719043,0.060719043
AMBUR,0.060494885,0.060494885
AMBUR,0.060046569,0.060046569
AMBUR,0.059598253,0.059598253
AMBUR,0.059374095,0.059374095
AMBUR,0.059149937,0.059149937
AMBUR,0.058925779,0.058925779
AMBUR,0.058477463,0.058477463
AMBUR,0.058029147,0.058029147
AMBUR,0.057580831,0.057580831
AMBUR,0.057356673,0.057356673
AMBUR,0.056908357,0.056908357
AMBUR,0.056460041,0.056460041
AMBUR,0.056235883,0.056235883
AMBUR,0.056011725,0.056011725
AMBUR,0.055787567,0.055787567
AMBUR,0.055339251,0.055339251
AMBUR,0.08738941,0.08738941
AMBUR,0.091795591,0.091795591
AMBUR,0.093998681,0.093998681
AMBUR,0.098777518,0.098777518
AMBUR,0.107180914,0.107180914
AMBUR,0.111382612,0.111382612
AMBUR,0.11558431,0.11558431
AMBUR,0.119786008,0.119786008
AMBUR,0.128189405,0.128189405
AMBUR,0.136592801,0.136592801
AMBUR,0.144996197,0.144996197
AMBUR,0.149207621,0.149207621
AMBUR,0.158641168,0.158641168
AMBUR,0.168074715,0.168074715
AMBUR,0.172791489,0.172791489
AMBUR,0.177508263,0.177508263
AMBUR,0.182225036,0.182225036
AMBUR,0.191658583,0.191658583
AMBUR,0.20109213,0.20109213
AMBUR,0.205808904,0.205808904
AMBUR,0.210525677,0.210525677
AMBUR,0.215242451,0.215242451
AMBUR,0.224675998,0.224675998
AMBUR,0.234109545,0.234109545
AMBUR,0.238826318,0.238826318
AMBUR,0.248259865,0.248259865
AMBUR,0.257693412,0.257693412
AMBUR,0.26712696,0.26712696
AMBUR,0.271843733,0.271843733
AMBUR,0.28127728,0.28127728
AMBUR,0.290710827,0.290710827
AMBUR,0.295397776,0.295397776
AMBUR,0.299902669,0.299902669
AMBUR,0.304407562,0.304407562
AMBUR,0.313417349,0.313417349
AMBUR,0.322427135,0.322427135
AMBUR,0.326932029,0.326932029
AMBUR,0.331436922,0.331436922
AMBUR,0.335941815,0.335941815
AMBUR,0.344951602,0.344951602
AMBUR,0.353961388,0.353961388
